hour_of_day,is_ooh,energy_usage_kWh,occupancy_level,supply_cost_per_kWh,unit_rate_billed,usage_per_occupant,margin_ratio,rolling_usage_std_3h,high_risk_flag,region_North,region_South,region_West,contract_type_variable,asset_type_Auto Door System,asset_type_Bakery Oven,asset_type_Display Cooler,asset_type_Elevator,asset_type_Fire Alarm,asset_type_HVAC,asset_type_Hand Dryer,asset_type_Lighting,asset_type_Refrigeration Unit,asset_type_Security Camera,asset_type_Server Rack,asset_type_Smart Meter,asset_type_Solar Panel Inverter,asset_type_Water Pump,hour_bucket_evening,hour_bucket_morning,hour_bucket_night,predicted_margin
23,1,39.774734120430686,0.9135634808161596,0.1095259278255693,0.1384938879338857,43.49040274922805,0.26448434802473453,3.2017391980366274,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,44.33350723373219
23,1,24.36626479161487,0.3376978516891953,0.1047158785238885,0.1389510260031722,71.9410078041312,0.3269323982921833,19.01494667931098,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,28.34006617944872
13,0,51.42850043659333,0.3580561602247527,0.0904345502438334,0.0,143.23246927277742,0.2208543917907291,15.076442829015056,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,55.49840596517777
23,1,87.13151563484786,0.3316319818964188,0.0833845156903393,0.1215273490379983,261.94569487302186,0.4574324205495199,44.67369729993734,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,93.23080227493547
23,1,16.733142206886754,0.8043317544160302,0.1018052789048816,0.1269199378413211,20.777949106229453,0.24669164290523604,11.443673250304613,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,20.427256657760168
23,1,37.43700484028876,0.5688589489489959,0.1160106424943055,0.1573317615877334,65.69521266505457,0.35618304547778373,27.644696218080696,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,42.12588540481747
21,1,62.13632450908313,0.6969101189649078,0.0,0.1382435303236789,89.03198681406059,0.4561797943498578,14.927189942046523,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,67.4920532338581
16,0,27.86549672431778,0.896689755821849,0.1131200674144135,0.1650031857417903,31.041344232347267,0.458653843810879,3.813633851246921,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,31.603480857379296
2,1,10.972652626873533,0.4553751574583276,0.1060768282365641,0.1444072571884495,24.043054157424127,0.36134281423107795,33.96062821548944,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,13.411074806612731
15,0,28.80510651313401,0.6465507561173073,0.0803542328827964,0.1038248443444815,44.48316404701381,0.29208803591518817,28.050119084492696,0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32.67706035480588
18,0,66.45127068701342,0.827150177177765,0.1172347475350367,0.1447042283107117,80.24060432308457,0.23431146560724755,30.41221332610983,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,71.95357943282568
23,1,1.8350272882081045,0.4544676394918551,0.1023124515139453,0.128379500931996,4.028886202004082,0.25476528698422707,6.580364797121613,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,4.918028994938039
23,1,95.08813941930477,0.7535462516896285,0.1174349444447532,0.1496244649905952,126.02029260151686,0.27410488310474285,38.15865946553038,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,102.06437957199842
9,0,45.490616928879405,0.6082944831103718,0.1151077166026256,0.1498228700321602,74.66113380291172,0.30158783578919557,22.47636664818769,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,49.496529648980626
23,1,23.1412402589512,0.3571084836684448,0.0813382155996303,0.118687862768484,64.62075408516864,0.4591869696860853,11.453647345501151,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,27.057168708397434
23,1,44.93082654467346,0.8923783002127139,0.1154710107585494,0.1590979254169678,50.29316979601519,0.37781630457192167,17.04699075528147,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,49.87098587881064
4,1,48.834387285332966,0.5362811657254244,0.1028773764389076,0.1320374735958708,90.89167906974353,0.28344462236811463,41.646045635277666,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,52.84417207271143
1,1,12.012679146509235,0.518318198662185,0.0862757659813267,0.1203869551474207,23.131635243007242,0.3953701210387461,4.158299057241736,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,14.073048660802131
23,1,93.84364763607098,0.9095024957932324,0.1145510040264479,0.160561844757461,103.06797407986689,0.4016621095628813,49.46183766185155,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,101.03798362353922
21,1,97.4484918241172,0.6430832322456643,0.1090789828220099,0.1459993961422639,151.29797974145782,0.33847380706590624,38.88702724563764,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,104.28253293252428
23,1,77.52011788020653,0.6181233788190494,0.1199057862920431,0.1566758914410246,125.20948252361708,0.3066579747946611,14.65790699350802,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,83.46579319358939
0,1,45.51865008207594,0.957700644080762,0.0834185237821399,0.1242099911689105,47.479523835848596,0.48899642560920054,10.686422932638918,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,49.00806750401995
23,1,25.76273191230614,0.7830280380367524,0.0969667859658483,0.137455285222258,32.859452293080466,0.41754851187956754,5.726443384105063,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,29.853662892038134
5,1,71.41859435647251,0.949687751742113,0.1097462352285109,0.1548312881422011,75.1230824480484,0.41081131665424714,39.813941651192216,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,76.56184708256366
23,1,67.35919998413814,0.9789981701332336,0.1104574132457671,0.1341565609224244,68.73400587572573,0.2145543257622681,38.779749214950996,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,73.39719850912599
23,1,8.93187969453486,0.4572037279825693,0.0895051121496888,0.1219370683876931,19.49324972509748,0.362342996787959,30.183759544278754,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,12.55204251931151
23,1,39.27498415012962,0.7316486567453812,0.1091927173605276,0.1526631952062609,53.60684659492788,0.3981069207959352,11.376207805631697,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,43.911049505292056
21,1,38.98340972857385,0.3193968393038737,0.1015335351182614,0.1428350441368754,121.67226684655539,0.4067759940061494,3.6230686660668074,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,43.04610777846774
6,1,51.45977262080295,0.6849747065140154,0.0825820959037259,0.1164776774861118,75.01701175297133,0.41044613182645745,8.688370037355783,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,55.42746904108462
16,0,37.77373496312845,0.870626826499864,0.1088131356130689,0.142265239338984,43.33704954311011,0.3074263245073817,13.843131619939745,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,41.94427907938591
23,1,42.57746747253192,0.8995838009222339,0.0851861657984182,0.1263423092043036,47.27762972077767,0.483130442005751,16.43703095899679,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,47.46988102946311
23,1,25.2024120630468,0.6545843020800941,0.0967137147131532,0.1399889624102267,38.44267164891293,0.4474553612253172,23.213615551777373,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,29.444697806880548
23,1,78.45452835057503,0.5159153759146118,0.0942888774047407,0.1294750422937756,151.77441416162242,0.3731735735107845,34.62265892441473,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,84.55973625477046
23,1,108.47765982875872,0.3732690656920699,0.1138256419617094,0.1634246312178318,289.83870101091594,0.43574495370481886,52.234993266021654,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,115.46368751583464
23,1,5.587019100693932,0.5874045086571984,0.0905396468926759,0.125579624824395,9.495201036858305,0.3870048807176366,45.3987166927799,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,9.300428795045292
21,1,114.90546969358648,0.6700686402193133,0.090422099965081,0.1193977998160484,171.22759551993667,0.3204490049899559,53.369548172402936,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,122.57029654029606
12,0,39.69789130873581,0.4651501843009272,0.1139412595481969,0.1405633706091537,85.16116188663459,0.23364716442667977,17.80484139619427,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,43.51092446966281
23,1,26.064646746041173,0.4389990358057157,0.0994568771303018,0.1377847952069609,59.237963324879146,0.38537073886354345,8.634730285352186,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,30.076302721509073
21,1,83.67137179865992,0.7220161615126873,0.0899148907073037,0.1336496489130703,115.72545159101769,0.4864010813939163,13.612874597477555,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,89.8340833716284
23,1,19.752362700096825,0.845956454983003,0.0820069393333751,0.0997427604337584,23.321579974844422,0.21627086382467628,37.05601220163301,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,23.874371635432954
11,0,51.38462581293745,0.4144786785867846,0.0938565591807918,0.1255830353354248,123.67572263327179,0.33803082754281055,13.466906317181634,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,55.44120047624028
20,1,8.045751292129225,0.9161903842513552,0.1065064116656014,0.1475186336688761,8.772171438208508,0.3850636104383506,15.888925054903504,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,11.331395833314405
23,1,38.85549901883157,0.4518425666325927,0.1061506959634807,0.1339624060853994,85.80354825688553,0.2620015105861851,8.11796679463669,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,43.255563367183896
14,0,26.24921538597398,0.5987064503368906,0.0893880815456319,0.1273938022814146,43.770106810137264,0.42517478955168425,28.048914353535626,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29.997675013318442
